case_PO_id,case_id,start_timestamp,avg_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,end_timestamp,throughput,rework_activities,payment_block,automation,avg_vendor_workload,num_items
4507017598,4507017598_00010,2018-03-20 08:42:00+00:00,15089.0,vendorID_1296,PR,Additives,Waxes,2018-06-28 12:04:00+00:00,100 days 03:22:00,0.0,False,0.0,1.0,1
4507017599,4507017599_00010,2018-03-20 08:43:00+00:00,100458.0,vendorID_0677,PR,Titanium Dioxides,Sulphate,2018-09-08 12:30:00+00:00,172 days 03:47:00,2.0,False,0.0,1.25,1
4507017600,4507017600_00020,2018-03-20 08:45:00+00:00,236.14285714285714,vendorID_0136,PR,Packaging,Labels,2018-09-08 12:28:00+00:00,172 days 03:43:00,1.0,True,16.666666666666664,56.16,7
4507017607,4507017607_00010,2018-03-20 09:15:00+00:00,381.0,vendorID_0136,PR,Packaging,Labels,2018-09-08 12:28:00+00:00,172 days 03:13:00,0.0,False,0.0,56.08,1
4507017609,4507017609_00010,2018-03-20 09:17:00+00:00,433.0,vendorID_0433,OTHER,Others,Raw Material,2018-05-24 11:32:00+00:00,65 days 02:15:00,0.0,False,0.0,1.5384615384615383,1
4507017612,4507017612_00010,2018-03-20 09:22:00+00:00,4734.5,vendorID_0130,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-07 12:10:00+00:00,48 days 02:48:00,0.0,False,0.0,2.421052631578948,2
4507017619,4507017619_00010,2018-03-20 09:28:00+00:00,5213.0,vendorID_0302,PR,Specialty Resins,Isocyanates,2018-06-28 12:03:00+00:00,100 days 02:35:00,0.0,False,0.0,1.2142857142857142,1
4507017624,4507017624_00010,2018-03-20 09:32:00+00:00,20659.0,vendorID_0638,PR,Pigments & Colorants,Inorganic Pigments,2018-08-23 11:39:00+00:00,156 days 02:07:00,0.0,True,0.0,1.5,1
4507017628,4507017628_00010,2018-03-20 09:36:00+00:00,4874.0,vendorID_0144,PR,Pigments & Colorants,Colorants,2018-05-24 11:34:00+00:00,65 days 01:58:00,0.0,False,0.0,2.909090909090909,1
4507017629,4507017629_00010,2018-03-20 09:37:00+00:00,431.0,vendorID_0680,PR,Additives,Neutralisation Agents,2018-07-06 11:12:00+00:00,108 days 01:35:00,0.0,False,0.0,1.761904761904762,1
4507017630,4507017630_00010,2018-03-20 09:37:00+00:00,74.0,vendorID_0630,NPR,Logistics,Other Logistics Services,2018-12-04 13:08:00+00:00,259 days 03:31:00,2.0,False,16.666666666666664,1.6,1
4507017632,4507017632_00010,2018-03-20 09:39:00+00:00,6263.818181818182,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-04-26 09:14:00+00:00,36 days 23:35:00,0.0,False,0.0,46.22727272727273,11
4507017633,4507017633_00010,2018-03-20 09:40:00+00:00,2043.0,vendorID_0287,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:12:00+00:00,108 days 01:32:00,0.0,False,0.0,11.12,6
4507017634,4507017634_00010,2018-03-20 09:40:00+00:00,462.2,vendorID_0103,PR,Packaging,Labels,2018-06-28 12:05:00+00:00,100 days 02:25:00,0.0,False,0.0,61.36666666666667,5
4507017636,4507017636_00010,2018-03-20 09:41:00+00:00,382.0,vendorID_0105,PR,Packaging,Labels,2018-05-07 12:11:00+00:00,48 days 02:30:00,0.0,False,0.0,15.76923076923077,1
4507017638,4507017638_00010,2018-03-20 09:42:00+00:00,807.5,vendorID_0096,PR,Packaging,Labels,2018-07-26 16:06:00+00:00,128 days 06:24:00,0.0,True,20.0,10.058823529411764,8
4507017639,4507017639_00010,2018-03-20 09:42:00+00:00,126.0,vendorID_0103,PR,Packaging,Labels,2018-06-28 12:04:00+00:00,100 days 02:22:00,0.0,False,0.0,59.333333333333336,2
4507017641,4507017641_00020,2018-03-20 09:43:00+00:00,206.875,vendorID_0129,NPR,Sales,Mixing Machines,2018-09-05 12:10:00+00:00,169 days 02:27:00,0.0,True,0.0,5.828571428571428,8
4507017643,4507017643_00010,2018-03-20 09:45:00+00:00,720.0,vendorID_0178,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:33:00+00:00,65 days 01:48:00,0.0,False,0.0,6.9,1
4507017647,4507017647_00010,2018-03-20 09:48:00+00:00,5601.0,vendorID_1076,PR,Additives,Defoamers & Antifoams,2018-07-06 11:11:00+00:00,108 days 01:23:00,0.0,False,0.0,1.1666666666666667,1
4507017648,4507017648_00010,2018-03-20 09:49:00+00:00,2553.3333333333335,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,65 days 01:45:00,0.0,False,0.0,79.57894736842105,9
4507017649,4507017649_00010,2018-03-20 09:50:00+00:00,5080.25,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:12:00+00:00,108 days 01:22:00,0.0,False,0.0,35.483870967741936,20
4507017650,4507017650_00010,2018-03-20 09:51:00+00:00,6004.0,vendorID_0222,PR,Solvents,Ester Solvents,2018-07-06 11:11:00+00:00,108 days 01:20:00,0.0,False,0.0,2.2666666666666666,1
4507017651,4507017651_00010,2018-03-20 09:51:00+00:00,720.0,vendorID_0287,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:12:00+00:00,108 days 01:21:00,0.0,False,0.0,11.0,1
4507017654,4507017654_00010,2018-03-20 09:54:00+00:00,3825.0,vendorID_0810,NPR,Sales,Products for Resale,2018-07-06 11:11:00+00:00,108 days 01:17:00,0.0,False,0.0,1.375,1
4507017655,4507017655_00050,2018-03-20 09:55:00+00:00,476.0833333333333,vendorID_0136,PR,Packaging,Labels,2018-05-07 12:10:00+00:00,48 days 02:15:00,0.0,True,0.0,82.53125,12
4507017656,4507017656_00010,2018-03-20 09:57:00+00:00,53541.0,vendorID_0183,PR,Latex & Monomers,Pure Acrylics,2018-05-24 11:35:00+00:00,65 days 01:38:00,0.0,True,0.0,3.583333333333333,1
4507017663,4507017663_00020,2018-03-20 10:16:00+00:00,3927.4285714285716,vendorID_0350,PR,Trading & End Products,Trading products (old structure),2018-07-06 11:11:00+00:00,108 days 00:55:00,2.0,False,16.666666666666664,8.863636363636363,7
4507017666,4507017666_00010,2018-03-20 10:19:00+00:00,1826.0,vendorID_0319,PR,Packaging,Plastic Film,2018-08-23 11:39:00+00:00,156 days 01:20:00,0.0,False,0.0,1.7058823529411764,1
4507017671,4507017671_00010,2018-03-20 10:29:00+00:00,699.625,vendorID_0127,NPR,Sales,Products for Resale,2018-05-24 11:33:00+00:00,65 days 01:04:00,0.0,False,0.0,30.09523809523809,24
4507017672,4507017672_00010,2018-03-20 10:29:00+00:00,26230.0,vendorID_0390,PR,Solvents,Aliphatic Solvents,2018-09-05 12:09:00+00:00,169 days 01:40:00,0.0,True,0.0,1.9615384615384612,1
4507017675,4507017675_00010,2018-03-20 10:31:00+00:00,26230.0,vendorID_0390,PR,Solvents,Aliphatic Solvents,2018-09-05 12:09:00+00:00,169 days 01:38:00,0.0,True,0.0,1.9230769230769231,1
4507017676,4507017676_00010,2018-03-20 10:32:00+00:00,1528.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,65 days 01:02:00,0.0,False,0.0,79.57894736842105,1
4507017677,4507017677_00010,2018-03-20 10:32:00+00:00,40200.0,vendorID_1209,PR,Additives,Extenders,2018-07-26 16:09:00+00:00,128 days 05:37:00,1.0,True,0.0,1.125,1
4507017682,4507017682_00010,2018-03-20 10:43:00+00:00,3482.0,vendorID_0162,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-07 12:10:00+00:00,48 days 01:27:00,0.0,True,0.0,6.166666666666667,1
4507017687,4507017687_00010,2018-03-20 10:51:00+00:00,21524.0,vendorID_0217,PR,Additives,Rheology & Thixotropic Agents,2018-06-28 12:03:00+00:00,100 days 01:12:00,0.0,False,0.0,2.951219512195122,2
4507017688,4507017688_00010,2018-03-20 10:52:00+00:00,51175.0,vendorID_0159,PR,Latex & Monomers,Pure Acrylics,2018-05-24 11:35:00+00:00,65 days 00:43:00,1.0,False,16.666666666666664,3.555555555555556,1
4507017690,4507017690_00010,2018-03-20 10:56:00+00:00,44719.0,vendorID_0184,PR,Latex & Monomers,Styrene Acrylics,2018-05-24 11:32:00+00:00,65 days 00:36:00,1.0,True,28.57142857142857,3.060606060606061,1
4507017693,4507017693_00010,2018-03-20 10:59:00+00:00,32338.0,vendorID_1100,PR,Solvents,Aliphatic Solvents,2018-05-24 11:34:00+00:00,65 days 00:35:00,0.0,False,20.0,1.8571428571428568,1
4507017700,4507017700_00010,2018-03-20 11:21:00+00:00,3497.0,vendorID_0449,PR,Additives,Extenders,2018-05-24 11:35:00+00:00,65 days 00:14:00,0.0,False,0.0,1.0,1
4507017701,4507017701_00010,2018-03-20 11:25:00+00:00,1583.0,vendorID_0109,PR,Additives,Neutralisation Agents,2018-05-24 11:32:00+00:00,65 days 00:07:00,0.0,True,0.0,1.9285714285714288,1
4507017703,4507017703_00010,2018-03-20 11:27:00+00:00,4898.0,vendorID_0430,NPR,Sales,Color Collateral,2018-04-26 09:12:00+00:00,36 days 21:45:00,0.0,False,0.0,1.25,1
4507017710,4507017710_00010,2018-03-20 12:03:00+00:00,5196.0,vendorID_0417,PR,Specialty Resins,Acrylic Resins – Liquid,2018-05-07 12:11:00+00:00,48 days 00:08:00,0.0,False,0.0,1.8125,1
4507017712,4507017712_00010,2018-03-20 12:04:00+00:00,32533.0,vendorID_0159,PR,Latex & Monomers,Vinyl Acrylics,2018-05-24 11:35:00+00:00,64 days 23:31:00,0.0,False,0.0,3.5185185185185186,1
4507017715,4507017715_00010,2018-03-20 12:16:00+00:00,1692.0,vendorID_0178,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:33:00+00:00,64 days 23:17:00,0.0,False,0.0,6.866666666666666,1
4507017716,4507017716_00010,2018-03-20 12:17:00+00:00,544.75,vendorID_0145,NPR,Sales,Products for Resale,2018-05-24 11:33:00+00:00,64 days 23:16:00,0.0,False,0.0,15.0,4
4507017727,4507017727_00010,2018-03-20 13:06:00+00:00,900.0,vendorID_0182,PR,Packaging,Labels,2018-06-28 12:04:00+00:00,99 days 22:58:00,0.0,False,0.0,45.28125,33
4507017729,4507017729_00010,2018-03-20 13:15:00+00:00,12081.0,vendorID_0114,NPR,Sales,Products for Resale,2018-12-04 13:07:00+00:00,258 days 23:52:00,0.0,False,0.0,15.123287671232877,1
4507017730,4507017730_00010,2018-03-20 13:15:00+00:00,56741.0,vendorID_0684,PR,Solvents,Ester Solvents,2018-05-24 11:32:00+00:00,64 days 22:17:00,0.0,True,0.0,1.1428571428571428,1
4507017742,4507017742_00010,2018-03-20 13:38:00+00:00,10887.0,vendorID_0182,OTHER,Others,Packaging,2018-06-28 12:04:00+00:00,99 days 22:26:00,1.0,False,0.0,44.25,1
4507017743,4507017743_00010,2018-03-20 13:45:00+00:00,262.5,vendorID_0411,PR,Packaging,Labels,2018-04-26 09:12:00+00:00,36 days 19:27:00,0.0,False,0.0,5.583333333333333,2
4507017746,4507017746_00010,2018-03-20 13:52:00+00:00,21506.0,vendorID_0843,PR,Packaging,Plastic Film,2018-06-28 12:04:00+00:00,99 days 22:12:00,0.0,False,0.0,1.0,1
4507017748,4507017748_00010,2018-03-20 14:00:00+00:00,2305.0,vendorID_0648,NPR,CAPEX & SOCS,MRO (components),2018-05-24 11:34:00+00:00,64 days 21:34:00,0.0,False,0.0,1.3,1
4507017760,4507017760_00010,2018-03-20 14:12:00+00:00,16553.0,vendorID_0369,NPR,Sales,Products for Resale,2018-05-24 11:34:00+00:00,64 days 21:22:00,0.0,True,40.0,10.25,1
4507017761,4507017761_00010,2018-03-20 14:13:00+00:00,2745.0,vendorID_0175,PR,Packaging,Metal Containers & Lids < 30L,2018-09-05 12:08:00+00:00,168 days 21:55:00,1.0,True,16.666666666666664,5.015873015873016,1
4507017766,4507017766_00010,2018-03-20 14:19:00+00:00,4399.0,vendorID_0991,NPR,Sales,Products for Resale,2018-04-26 09:15:00+00:00,36 days 18:56:00,0.0,False,25.0,1.8333333333333333,2
4507017771,4507017771_00010,2018-03-20 14:22:00+00:00,378.8529411764706,vendorID_0150,PR,Packaging,Labels,2018-05-17 12:50:00+00:00,57 days 22:28:00,0.0,False,0.0,24.57894736842105,34
4507017772,4507017772_00010,2018-03-20 14:24:00+00:00,16553.0,vendorID_0369,NPR,Sales,Products for Resale,2018-05-24 11:34:00+00:00,64 days 21:10:00,0.0,True,20.0,10.208333333333334,1
4507017774,4507017774_00010,2018-03-20 14:32:00+00:00,351.88461538461536,vendorID_0182,PR,Packaging,Labels,2018-06-28 12:04:00+00:00,99 days 21:32:00,0.0,False,0.0,44.21875,26
4507017776,4507017776_00010,2018-03-20 14:45:00+00:00,3963.0,vendorID_0175,PR,Packaging,Metal Containers & Lids < 30L,2018-09-05 12:08:00+00:00,168 days 21:23:00,2.0,False,0.0,5.0,2
4507017778,4507017778_00010,2018-03-20 14:46:00+00:00,3530.842105263158,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,64 days 20:48:00,0.0,False,20.0,79.15789473684211,19
4507017780,4507017780_00010,2018-03-20 14:52:00+00:00,1690.0,vendorID_0202,PR,Packaging,Closures,2018-07-26 16:06:00+00:00,128 days 01:14:00,0.0,False,0.0,4.6,1
4507017784,4507017784_00010,2018-03-20 14:57:00+00:00,1450.0,vendorID_0984,PR,Packaging,Packaging - Other,2018-06-14 13:00:00+00:00,85 days 22:03:00,0.0,False,0.0,1.875,2
4507017785,4507017785_00010,2018-03-20 14:59:00+00:00,102.33333333333333,vendorID_0347,PR,Packaging,Labels,2018-06-21 10:42:00+00:00,92 days 19:43:00,0.0,False,0.0,7.5625,9
4507017786,4507017786_00010,2018-03-20 15:03:00+00:00,136.0,vendorID_0182,PR,Packaging,Labels,2018-06-28 12:04:00+00:00,99 days 21:01:00,0.0,True,20.0,43.40625,3
4507017787,4507017787_00010,2018-03-20 15:03:00+00:00,1235.0,vendorID_0949,PR,Trading & End Products,Trading products (old structure),2018-12-04 13:07:00+00:00,258 days 22:04:00,1.0,True,33.33333333333333,1.5555555555555556,1
4507017788,4507017788_00010,2018-03-20 15:09:00+00:00,192.33333333333334,vendorID_0349,PR,Packaging,Labels,2018-05-24 11:35:00+00:00,64 days 20:26:00,0.0,False,0.0,4.3,6
4507017789,4507017789_00010,2018-03-20 15:09:00+00:00,2461.4,vendorID_0627,NPR,Sales,Products for Resale,2018-03-29 13:08:00+00:00,8 days 21:59:00,1.0,True,16.666666666666664,5.0,5
4507017792,4507017792_00010,2018-03-20 15:34:00+00:00,225.0,vendorID_0136,PR,Packaging,Labels,2018-05-07 12:10:00+00:00,47 days 20:36:00,0.0,False,0.0,81.4375,1
4507017793,4507017793_00010,2018-03-20 15:40:00+00:00,534.0,vendorID_0136,PR,Packaging,Labels,2018-09-08 12:28:00+00:00,171 days 20:48:00,0.0,True,0.0,55.586666666666666,1
4507017798,4507017798_00010,2018-03-20 16:51:00+00:00,181.0,vendorID_0411,PR,Packaging,Labels,2018-04-26 09:12:00+00:00,36 days 16:21:00,0.0,False,0.0,5.416666666666667,1
4507017800,4507017800_00010,2018-03-20 16:58:00+00:00,381.0,vendorID_0411,PR,Packaging,Labels,2018-04-26 09:12:00+00:00,36 days 16:14:00,0.0,False,0.0,5.333333333333333,1
4507017805,4507017805_00010,2018-03-20 17:30:00+00:00,292.0,vendorID_0171,PR,Additives,Defoamers & Antifoams,2018-10-04 11:11:00+00:00,197 days 17:41:00,0.0,False,0.0,15.416666666666666,2
4507017806,4507017806_00010,2018-03-20 20:02:00+00:00,1455.0,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-04-26 09:14:00+00:00,36 days 13:12:00,0.0,False,0.0,42.95454545454545,1
4507017807,4507017807_00010,2018-03-20 20:06:00+00:00,3096.1666666666665,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-04-26 09:13:00+00:00,36 days 13:07:00,0.0,False,0.0,40.68181818181818,6
4507017819,4507017819_00010,2018-03-21 03:42:00+00:00,2114.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,64 days 07:52:00,0.0,False,20.0,80.13513513513513,1
4507017820,4507017820_00010,2018-03-21 03:42:00+00:00,84.0,vendorID_0103,PR,Packaging,Labels,2018-06-28 12:04:00+00:00,99 days 08:22:00,0.0,False,20.0,60.51724137931034,7
4507017821,4507017821_00010,2018-03-21 03:42:00+00:00,1268.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,64 days 07:52:00,0.0,False,20.0,80.13513513513513,1
4507017823,4507017823_00010,2018-03-21 03:42:00+00:00,422.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,64 days 07:52:00,0.0,False,20.0,80.13513513513513,1
4507017824,4507017824_00010,2018-03-21 03:42:00+00:00,1211.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,64 days 07:52:00,0.0,False,20.0,80.13513513513513,1
4507017825,4507017825_00010,2018-03-21 03:42:00+00:00,965.3333333333334,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,64 days 07:52:00,0.0,False,20.0,80.13513513513513,3
4507017826,4507017826_00010,2018-03-21 03:42:00+00:00,1247.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,64 days 07:52:00,0.0,False,20.0,80.13513513513513,3
4507017827,4507017827_00010,2018-03-21 03:42:00+00:00,2854.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,64 days 07:52:00,0.0,False,20.0,80.13513513513513,4
4507017828,4507017828_00010,2018-03-21 03:42:00+00:00,3991.875,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:34:00+00:00,64 days 07:52:00,0.0,False,20.0,80.13513513513513,8
4507017829,4507017829_00010,2018-03-21 03:42:00+00:00,453.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-06-28 12:04:00+00:00,99 days 08:22:00,0.0,False,20.0,76.6086956521739,1
4507017831,4507017831_00020,2018-03-21 04:44:00+00:00,1311.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-06-28 12:04:00+00:00,99 days 07:20:00,0.0,False,25.0,76.6086956521739,3
4507017832,4507017832_00020,2018-03-21 06:47:00+00:00,832.75,vendorID_0239,NPR,Sales,Products for Resale,2018-04-26 09:11:00+00:00,36 days 02:24:00,0.0,False,0.0,13.625,12
4507017833,4507017833_00010,2018-03-21 06:48:00+00:00,748.0,vendorID_0671,NPR,Sales,Products for Resale,2018-09-05 12:09:00+00:00,168 days 05:21:00,0.0,False,0.0,4.4324324324324325,2
4507017835,4507017835_00010,2018-03-21 06:49:00+00:00,144.0,vendorID_0476,NPR,Sales,Products for Resale,2018-09-05 12:11:00+00:00,168 days 05:22:00,0.0,False,0.0,4.161290322580645,3
4507017838,4507017838_00010,2018-03-21 07:06:00+00:00,368.55555555555554,vendorID_0114,NPR,Sales,Products for Resale,2018-12-04 13:07:00+00:00,258 days 06:01:00,0.0,False,0.0,15.194444444444445,9
4507017840,4507017840_00010,2018-03-21 07:11:00+00:00,285.6666666666667,vendorID_0755,NPR,Sales,Products for Resale,2018-05-17 12:50:00+00:00,57 days 05:39:00,0.0,True,20.0,9.571428571428571,6
4507017841,4507017841_00010,2018-03-21 07:14:00+00:00,835.4545454545455,vendorID_0236,NPR,Sales,Products for Resale,2018-09-05 12:11:00+00:00,168 days 04:57:00,0.0,False,0.0,33.15,22
4507017842,4507017842_00010,2018-03-21 07:18:00+00:00,424.8695652173913,vendorID_0237,NPR,CAPEX & SOCS,MRO (components),2018-12-04 13:08:00+00:00,258 days 05:50:00,0.0,False,0.0,19.818181818181817,23
4507017844,4507017844_00010,2018-03-21 07:30:00+00:00,28881.0,vendorID_0558,PR,Solvents,Aliphatic Solvents,2018-05-24 11:32:00+00:00,64 days 04:02:00,0.0,False,0.0,1.6875,1
4507017851,4507017851_00010,2018-03-21 07:55:00+00:00,15475.0,vendorID_0151,PR,Additives,Extenders,2018-05-24 11:34:00+00:00,64 days 03:39:00,0.0,True,0.0,7.8,1
4507017852,4507017852_00010,2018-03-21 07:59:00+00:00,1195.5333333333333,vendorID_0245,NPR,Sales,Products for Resale,2018-05-24 11:32:00+00:00,64 days 03:33:00,0.0,False,0.0,18.0,15
4507017853,4507017853_00001,2018-03-21 07:59:00+00:00,250.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:04:00,0.0,False,40.0,59.83720930232558,1
4507017854,4507017854_00001,2018-03-21 07:59:00+00:00,250.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:04:00,0.0,False,40.0,59.83720930232558,1
4507017856,4507017856_00001,2018-03-21 07:59:00+00:00,788.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:04:00,0.0,False,40.0,59.83720930232558,1
4507017857,4507017857_00001,2018-03-21 08:00:00+00:00,406.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017858,4507017858_00001,2018-03-21 08:00:00+00:00,585.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017859,4507017859_00001,2018-03-21 08:00:00+00:00,89.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,True,33.33333333333333,59.76744186046512,1
4507017862,4507017862_00001,2018-03-21 08:00:00+00:00,698.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017863,4507017863_00001,2018-03-21 08:00:00+00:00,1212.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017864,4507017864_00001,2018-03-21 08:00:00+00:00,475.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017865,4507017865_00001,2018-03-21 08:00:00+00:00,203.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017866,4507017866_00001,2018-03-21 08:00:00+00:00,307.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017867,4507017867_00001,2018-03-21 08:00:00+00:00,1437.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017868,4507017868_00001,2018-03-21 08:00:00+00:00,264.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017869,4507017869_00001,2018-03-21 08:00:00+00:00,475.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017870,4507017870_00001,2018-03-21 08:00:00+00:00,120.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017871,4507017871_00001,2018-03-21 08:00:00+00:00,1701.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:03:00,0.0,False,40.0,59.76744186046512,1
4507017874,4507017874_00001,2018-03-21 08:01:00+00:00,1212.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:02:00,0.0,False,40.0,59.48837209302326,1
4507017876,4507017876_00001,2018-03-21 08:01:00+00:00,203.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,99 days 04:02:00,0.0,False,60.0,59.48837209302326,1
4507017877,4507017877_00010,2018-03-21 08:03:00+00:00,262.0,vendorID_0161,NPR,Sales,Products for Resale,2018-09-05 12:09:00+00:00,168 days 04:06:00,1.0,False,0.0,3.0,2
4507017878,4507017878_00010,2018-03-21 08:04:00+00:00,69.0,vendorID_0477,NPR,Sales,Products for Resale,2018-12-04 13:07:00+00:00,258 days 05:03:00,0.0,False,0.0,2.051282051282051,1
4507017879,4507017879_00010,2018-03-21 08:04:00+00:00,129.83333333333334,vendorID_0372,NPR,Sales,Products for Resale,2018-05-17 12:50:00+00:00,57 days 04:46:00,0.0,False,0.0,56.22222222222222,18
4507017880,4507017880_00010,2018-03-21 08:04:00+00:00,228.63636363636363,vendorID_0246,PR,Trading & End Products,Trading products (old structure),2018-09-05 12:10:00+00:00,168 days 04:06:00,0.0,True,20.0,37.17391304347826,11
4507017881,4507017881_00010,2018-03-21 08:05:00+00:00,169.25,vendorID_0247,NPR,Sales,Products for Resale,2018-09-05 12:10:00+00:00,168 days 04:05:00,0.0,False,0.0,3.939393939393939,4
4507017882,4507017882_00010,2018-03-21 08:05:00+00:00,467.6923076923077,vendorID_0242,NPR,Sales,Products for Resale,2018-12-04 13:07:00+00:00,258 days 05:02:00,0.0,False,0.0,16.434782608695652,13
4507017883,4507017883_00010,2018-03-21 08:05:00+00:00,732.75,vendorID_0110,NPR,Sales,Products for Resale,2018-04-26 09:13:00+00:00,36 days 01:08:00,0.0,True,20.0,42.61904761904762,8
4507017884,4507017884_00010,2018-03-21 08:06:00+00:00,1637.0,vendorID_0244,OTHER,Others,Customers,2018-12-04 13:07:00+00:00,258 days 05:01:00,0.0,False,0.0,2.108108108108108,3
4507017885,4507017885_00010,2018-03-21 08:07:00+00:00,1579.0,vendorID_0543,NPR,Sales,Products for Resale,2018-04-26 09:14:00+00:00,36 days 01:07:00,1.0,False,0.0,1.3333333333333333,1
4507017887,4507017887_00010,2018-03-21 08:08:00+00:00,228.25,vendorID_0373,NPR,Sales,Products for Resale,2018-09-05 12:11:00+00:00,168 days 04:03:00,0.0,False,0.0,5.258064516129032,4
4507017890,4507017890_00010,2018-03-21 08:10:00+00:00,191.0,vendorID_0381,NPR,Sales,Products for Resale,2018-04-26 09:15:00+00:00,36 days 01:05:00,0.0,False,0.0,4.8,3
4507017891,4507017891_00010,2018-03-21 08:11:00+00:00,26387.0,vendorID_0245,PR,Trading & End Products,Trading products (old structure),2018-07-26 16:06:00+00:00,127 days 07:55:00,1.0,False,0.0,19.605263157894736,1
4507017893,4507017893_00010,2018-03-21 08:12:00+00:00,5997.0,vendorID_1069,NPR,Sales,Business Gifts & Promotional Items,2018-05-31 10:33:00+00:00,71 days 02:21:00,0.0,True,20.0,1.3636363636363635,1
4507017897,4507017897_00010,2018-03-21 08:14:00+00:00,1974.0,vendorID_1119,NPR,Sales,Products for Resale,2018-12-04 13:08:00+00:00,258 days 04:54:00,0.0,False,0.0,2.4642857142857144,1
4507017899,4507017899_00010,2018-03-21 08:15:00+00:00,535.5,vendorID_0125,PR,Packaging,Metal Containers & Lids < 30L,2018-05-24 11:32:00+00:00,64 days 03:17:00,0.0,False,0.0,21.34375,2
4507017902,4507017902_00010,2018-03-21 08:15:00+00:00,4723.0,vendorID_0130,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-07 12:10:00+00:00,47 days 03:55:00,0.0,True,0.0,2.2777777777777777,1
