event_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,rework_activities,payment_block,automation,avg_vendor_workload,throughput
5473.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
4257.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
1231.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,81.43589743589743,65
3077.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
3693.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
872.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,81.43589743589743,65
1746.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
672.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
801.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
1216.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
7386.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,81.43589743589743,65
3991.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
2785.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
1846.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,81.43589743589743,65
1231.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,81.43589743589743,65
6771.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
941.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
2620.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,81.43589743589743,65
2016.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
6540.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
1296.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
3693.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,81.43589743589743,65
1846.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
1677.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,81.43589743589743,65
436.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
3077.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,81.43589743589743,65
3930.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,80.64102564102564,65
536.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,80.64102564102564,65
795.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,80.64102564102564,65
1591.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,80.64102564102564,65
1553.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,80.64102564102564,65
5473.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,80.64102564102564,65
1192.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,80.64102564102564,65
3849.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.2745098039215685,169
927.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.795454545454546,108
5112.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,7.795454545454546,108
602.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.526315789473684,108
3167.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.78125,58
791.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.78125,58
1561.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.78125,58
881.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.78125,58
6569.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.78125,58
801.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.78125,58
618.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.774193548387097,65
512.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,6.774193548387097,65
1690.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.709677419354839,65
6891.0,_other_vendor,PR,Packaging,_other_specific_type,1.0,0,0.0,1.625,108
7240.0,_other_vendor,PR,Packaging,Labels,1.0,0,0.0,1.625,108
787.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.527272727272727,108
175.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.527272727272727,108
812.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.527272727272727,108
2396.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
184.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
339.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
554.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
267.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
97.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
1073.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
266.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
210.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
1673.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
3537.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
598.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
576.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
514.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
809.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
79.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
178.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
1736.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
176.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.818181818181817,65
7328.0,_other_vendor,_NPR,Sales,Products for Resale,2.0,0,0.0,5.523809523809524,122
2090.0,_other_vendor,_NPR,Sales,Products for Resale,2.0,0,0.0,5.523809523809524,122
7277.0,vendorID_0106,PR,Packaging,Containers,0.0,0,20.0,47.54545454545455,37
42.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,59.333333333333336,100
42.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,59.333333333333336,100
472.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,59.333333333333336,100
42.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,59.333333333333336,100
85.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,59.333333333333336,100
3112.0,vendorID_0106,PR,Packaging,Containers,0.0,0,20.0,47.54545454545455,37
2720.0,vendorID_0106,PR,Packaging,Containers,0.0,1,16.666666666666664,47.54545454545455,37
2911.0,vendorID_0106,PR,Packaging,Containers,0.0,1,12.5,33.014084507042256,169
8732.0,vendorID_0106,PR,Packaging,Containers,0.0,0,20.0,47.54545454545455,37
1238.0,vendorID_0106,PR,Packaging,Containers,0.0,1,16.666666666666664,47.54545454545455,37
4908.0,vendorID_0106,PR,Packaging,Containers,0.0,0,20.0,47.54545454545455,37
1455.0,vendorID_0106,PR,Packaging,Containers,2.0,1,11.11111111111111,33.014084507042256,169
1455.0,vendorID_0106,PR,Packaging,Containers,0.0,0,20.0,45.27272727272727,37
2911.0,vendorID_0106,PR,Packaging,Containers,0.0,0,20.0,45.27272727272727,37
1350.0,vendorID_0104,PR,Packaging,Containers,0.0,1,20.0,81.76315789473684,65
320.0,vendorID_0104,PR,Packaging,Containers,0.0,0,25.0,78.0,100
368.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,11.833333333333334,37
408.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,11.833333333333334,37
408.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,11.833333333333334,37
229.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,11.833333333333334,37
1274.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,11.833333333333334,37
1089.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,11.833333333333334,37
280.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,11.833333333333334,37
27.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,11.833333333333334,37
822.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,20.0,259
3296.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,20.0,259
273.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,20.0,259
6251.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,20.0,259
2613.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,20.0,259
157.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,20.0,259
12.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.105263157894737,169
175.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.105263157894737,169
26.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.105263157894737,169
54.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.105263157894737,169
250.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.105263157894737,169
90.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.105263157894737,169
6734.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,3.821428571428572,65
1631.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,2.3,259
20.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,2.3,259
1185.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,2.3,259
221.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,13.76271186440678,172
2647.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,0.0,1.5,259
779.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,0.0,1.5,259
103.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,11.447368421052632,169
225.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,11.447368421052632,169
37.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,11.447368421052632,169
305.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,11.447368421052632,169
87.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,61.20454545454545,100
156.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,61.20454545454545,100
219.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,61.15909090909091,100
6.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,15.452380952380953,198
6.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,15.44047619047619,198
470.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
88.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
68.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
1100.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
134.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
33.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
226.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
30.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
393.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
89.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
467.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
3858.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
234.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
428.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
551.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
2762.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
1175.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
254.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
168.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
309.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
241.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
1746.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
223.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
181.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
210.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
46.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
109.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
49.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
226.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
63.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.68181818181818,37
158.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
76.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
73.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
17.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
17.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
21.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
21.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
33.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
56.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
89.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
216.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
78.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
175.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
128.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
145.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
21.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
84.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
104.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
24.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
161.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
358.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
72.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
105.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
255.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
115.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
98.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
18.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
51.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
359.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
66.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
551.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
339.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
551.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
84.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
217.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
66.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
264.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
165.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
148.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
240.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
95.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
67.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
859.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
482.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
126.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
125.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.9,169
972.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,43.22727272727273,37
55.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
561.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.48275862068966,65
1423.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,43.22727272727273,37
155.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
47.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
43.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
162.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
758.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
19.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
467.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
218.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
127.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
359.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
202.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
705.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,43.22727272727273,37
909.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
81.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
81.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
656.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
166.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
342.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
212.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
219.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
858.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,43.22727272727273,37
1195.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,43.22727272727273,37
9.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,5.5588235294117645,259
19.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,5.5588235294117645,259
9.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,5.5588235294117645,259
9.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,5.5588235294117645,259
303.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,3.0,0,0.0,5.5588235294117645,259
19.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,5.5588235294117645,259
3697.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.947368421052632,65
343.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,12.416666666666666,65
802.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,12.416666666666666,65
1588.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,12.416666666666666,65
20.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,12.416666666666666,65
507.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,12.416666666666666,65
4452.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,12.416666666666666,65
480.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,12.416666666666666,65
6035.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,40.0,12.416666666666666,65
2563.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,12.416666666666666,65
7532.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,2.216216216216216,100
1437.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,2.821428571428572,100
139.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
93.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
93.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
176.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
73.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
33.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
304.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
33.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
50.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
98.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
70.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
70.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
264.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
67.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
27.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
70.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,34.18181818181818,108
32.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
48.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
43.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
127.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
90.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
225.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
4.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
18.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
31.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
31.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
540.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
325.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
44.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
110.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
66.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
264.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
34.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
31.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
63.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
26.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
46.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,36.69642857142857,169
2152.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,20.75757575757576,65
1845.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,20.75757575757576,65
2.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.0588235294117645,58
2.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.0588235294117645,58
157.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.0588235294117645,58
1047.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.0588235294117645,58
109.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
666.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
126.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
350.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
192.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
1056.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
148.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
161.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
375.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
236.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,33.5,259
703.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.6,65
5256.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.6,65
4925.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.675675675675676,100
474.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,6.96,169
